代码,指数名称,rule_id,factor,category,strategy_label,open_condition,close_condition,close_reason,entry_signal_date,entry_date,exit_signal_date,exit_date,entry_signal_idx,entry_idx,exit_signal_idx,exit_idx,entry_price,exit_price,trade_return,annualized_trade_return,max_drawdown,holding_days,forced_exit
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2017-08-25,2017-08-28,2017-09-15,2017-09-18,243,244,258,259,4944.0749,5036.7134,0.018737276815931736,0.36598183193000944,-0.005024411901623949,15,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2017-11-20,2017-11-21,2018-01-15,2018-01-16,299,300,338,339,5102.285,5030.0606,-0.01415530492710615,-0.08800300116949744,-0.05091768452937728,39,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2018-07-09,2018-07-10,2018-07-25,2018-07-26,453,454,465,466,4073.2488,4164.4876,0.022399515590601826,0.5923309480168777,-0.019329214557185947,12,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2019-01-07,2019-01-08,2019-03-19,2019-03-20,575,576,621,622,3508.5228,4463.5506,0.27220224990414743,2.739262172887345,-0.04049768027395906,46,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2019-06-05,2019-06-06,2019-07-02,2019-07-03,673,674,691,692,3980.9375,4320.9568,0.08541186592354189,2.15009688179446,-0.018711020608306983,18,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2019-08-12,2019-08-13,2019-09-20,2019-09-23,720,721,748,749,4012.5578,4354.3979,0.08519256719491985,1.0871866793875204,-0.020377006479762372,28,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2019-11-26,2019-11-27,2020-01-06,2020-01-07,790,791,818,819,4219.4443,4633.3173,0.09808708696545643,1.3212988706731252,-0.022725886579533006,28,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2020-06-03,2020-06-04,2021-12-10,2021-12-13,915,916,1286,1287,4578.8989,6043.2789,0.3198105116494274,0.2074159936297264,-0.110461171007049,371,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2022-05-20,2022-05-23,2022-06-07,2022-06-08,1390,1391,1401,1402,4868.5237,5061.6596,0.03967032141591509,1.4381695692139376,-0.03171199515779288,11,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2022-06-21,2022-06-22,2022-08-31,2022-09-01,1411,1412,1462,1463,5111.0577,4983.7003,-0.02491801256714432,-0.11722442501298336,-0.07471259502172112,51,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2022-10-25,2022-10-26,2022-12-09,2022-12-12,1495,1496,1528,1529,4666.4269,4936.6328,0.057904239322810414,0.5370262168752578,-0.035637159557776465,33,False
000985.CSI,中证全指,institutional_net_buy,机构主动净买入,胜率/资金,机构主动净买入_季线低位修复_月线强势退潮退出,机构主动净买入_季线<=-0.5 + 季线5日斜率刚转正 + 信号日不大跌,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2023-03-31,2023-04-03,2023-06-29,2023-06-30,1602,1603,1660,1661,5128.9823,4859.8924,-0.05246457957166273,-0.20875444900358087,-0.07690151169273074,58,False
