代码,指数名称,日期,rule_id,factor,position,strategy_return,benchmark_return
000985.CSI,中证全指,2017-08-04,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.005056248363022764
000985.CSI,中证全指,2017-08-07,institutional_net_buy,机构主动净买入,0.0,0.0,0.007190181162550324
000985.CSI,中证全指,2017-08-08,institutional_net_buy,机构主动净买入,0.0,0.0,0.0019666648226353
000985.CSI,中证全指,2017-08-09,institutional_net_buy,机构主动净买入,0.0,0.0,0.0019118393866797145
000985.CSI,中证全指,2017-08-10,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0062044285478939365
000985.CSI,中证全指,2017-08-11,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.017711709813200138
000985.CSI,中证全指,2017-08-14,institutional_net_buy,机构主动净买入,0.0,0.0,0.016331613159272118
000985.CSI,中证全指,2017-08-15,institutional_net_buy,机构主动净买入,0.0,0.0,0.0033469029648034443
000985.CSI,中证全指,2017-08-16,institutional_net_buy,机构主动净买入,0.0,0.0,0.0012214181150389525
000985.CSI,中证全指,2017-08-17,institutional_net_buy,机构主动净买入,0.0,0.0,0.00676404472795733
000985.CSI,中证全指,2017-08-18,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0013804263717612786
000985.CSI,中证全指,2017-08-21,institutional_net_buy,机构主动净买入,0.0,0.0,0.00618144135031895
000985.CSI,中证全指,2017-08-22,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.001398248436235705
000985.CSI,中证全指,2017-08-23,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.003047876247364245
000985.CSI,中证全指,2017-08-24,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.006088802075779554
000985.CSI,中证全指,2017-08-25,institutional_net_buy,机构主动净买入,0.0,0.0,0.012957113467294556
000985.CSI,中证全指,2017-08-28,institutional_net_buy,机构主动净买入,0.0,0.0,0.011655386695832215
000985.CSI,中证全指,2017-08-29,institutional_net_buy,机构主动净买入,1.0,-0.001907030170598789,-0.001907030170598789
000985.CSI,中证全指,2017-08-30,institutional_net_buy,机构主动净买入,1.0,0.0024682822258552672,0.0024682822258552672
000985.CSI,中证全指,2017-08-31,institutional_net_buy,机构主动净买入,1.0,0.00022022199484861282,0.00022022199484861282
000985.CSI,中证全指,2017-09-01,institutional_net_buy,机构主动净买入,1.0,0.004917545183013461,0.004917545183013461
000985.CSI,中证全指,2017-09-04,institutional_net_buy,机构主动净买入,1.0,0.004973988121065975,0.004973988121065975
000985.CSI,中证全指,2017-09-05,institutional_net_buy,机构主动净买入,1.0,0.0016592623935971496,0.0016592623935971496
000985.CSI,中证全指,2017-09-06,institutional_net_buy,机构主动净买入,1.0,0.0018195219691115039,0.0018195219691115039
000985.CSI,中证全指,2017-09-07,institutional_net_buy,机构主动净买入,1.0,-0.005024411901623949,-0.005024411901623949
000985.CSI,中证全指,2017-09-08,institutional_net_buy,机构主动净买入,1.0,0.000803778798599275,0.000803778798599275
000985.CSI,中证全指,2017-09-11,institutional_net_buy,机构主动净买入,1.0,0.005005313432857372,0.005005313432857372
000985.CSI,中证全指,2017-09-12,institutional_net_buy,机构主动净买入,1.0,0.00037228589938953505,0.00037228589938953505
000985.CSI,中证全指,2017-09-13,institutional_net_buy,机构主动净买入,1.0,0.003036819620185316,0.003036819620185316
000985.CSI,中证全指,2017-09-14,institutional_net_buy,机构主动净买入,1.0,-0.0022543246930991634,-0.0022543246930991634
000985.CSI,中证全指,2017-09-15,institutional_net_buy,机构主动净买入,1.0,-0.002746226508740235,-0.002746226508740235
000985.CSI,中证全指,2017-09-18,institutional_net_buy,机构主动净买入,1.0,0.005301636194067871,0.005301636194067871
000985.CSI,中证全指,2017-09-19,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.003608424493638962
000985.CSI,中证全指,2017-09-20,institutional_net_buy,机构主动净买入,0.0,0.0,0.005521407944479639
000985.CSI,中证全指,2017-09-21,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.006343128346322668
000985.CSI,中证全指,2017-09-22,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.002576023896107671
000985.CSI,中证全指,2017-09-25,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.00946331714188231
000985.CSI,中证全指,2017-09-26,institutional_net_buy,机构主动净买入,0.0,0.0,0.0016245480186660721
000985.CSI,中证全指,2017-09-27,institutional_net_buy,机构主动净买入,0.0,0.0,0.004271185731565819
000985.CSI,中证全指,2017-09-28,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0018902780645447814
000985.CSI,中证全指,2017-09-29,institutional_net_buy,机构主动净买入,0.0,0.0,0.005777677233457235
000985.CSI,中证全指,2017-10-09,institutional_net_buy,机构主动净买入,0.0,0.0,0.011548504488458677
000985.CSI,中证全指,2017-10-10,institutional_net_buy,机构主动净买入,0.0,0.0,0.004374363738926412
000985.CSI,中证全指,2017-10-11,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0003716507214361897
000985.CSI,中证全指,2017-10-12,institutional_net_buy,机构主动净买入,0.0,0.0,0.00013803565752557034
000985.CSI,中证全指,2017-10-13,institutional_net_buy,机构主动净买入,0.0,0.0,0.003792986819876498
000985.CSI,中证全指,2017-10-16,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.009914370340523115
000985.CSI,中证全指,2017-10-17,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0005590916441977622
000985.CSI,中证全指,2017-10-18,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0006069361430384168
000985.CSI,中证全指,2017-10-19,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.006596293357470251
000985.CSI,中证全指,2017-10-20,institutional_net_buy,机构主动净买入,0.0,0.0,0.00521148432827756
000985.CSI,中证全指,2017-10-23,institutional_net_buy,机构主动净买入,0.0,0.0,0.0035672310757268733
000985.CSI,中证全指,2017-10-24,institutional_net_buy,机构主动净买入,0.0,0.0,0.0013802647482745733
000985.CSI,中证全指,2017-10-25,institutional_net_buy,机构主动净买入,0.0,0.0,0.00549602460699905
000985.CSI,中证全指,2017-10-26,institutional_net_buy,机构主动净买入,0.0,0.0,0.003946109091639283
000985.CSI,中证全指,2017-10-27,institutional_net_buy,机构主动净买入,0.0,-0.0,-2.0411831300193306e-05
000985.CSI,中证全指,2017-10-30,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.012607821632884764
000985.CSI,中证全指,2017-10-31,institutional_net_buy,机构主动净买入,0.0,0.0,0.0033365010619679225
000985.CSI,中证全指,2017-11-01,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0013264682095961433
000985.CSI,中证全指,2017-11-02,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.005618021312843724
000985.CSI,中证全指,2017-11-03,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.004734180987246206
000985.CSI,中证全指,2017-11-06,institutional_net_buy,机构主动净买入,0.0,0.0,0.008762037157849178
000985.CSI,中证全指,2017-11-07,institutional_net_buy,机构主动净买入,0.0,0.0,0.006814467109294231
000985.CSI,中证全指,2017-11-08,institutional_net_buy,机构主动净买入,0.0,0.0,0.00040663949426122947
000985.CSI,中证全指,2017-11-09,institutional_net_buy,机构主动净买入,0.0,0.0,0.00655390723748317
000985.CSI,中证全指,2017-11-10,institutional_net_buy,机构主动净买入,0.0,0.0,0.0056479572731955585
000985.CSI,中证全指,2017-11-13,institutional_net_buy,机构主动净买入,0.0,0.0,0.002669575303000382
000985.CSI,中证全指,2017-11-14,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.007153744016628827
000985.CSI,中证全指,2017-11-15,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.00785904970507656
000985.CSI,中证全指,2017-11-16,institutional_net_buy,机构主动净买入,0.0,0.0,0.0036560332083961367
000985.CSI,中证全指,2017-11-17,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.014478268648338566
000985.CSI,中证全指,2017-11-20,institutional_net_buy,机构主动净买入,0.0,0.0,0.005588377848239734
000985.CSI,中证全指,2017-11-21,institutional_net_buy,机构主动净买入,0.0,0.0,0.00933829088177296
000985.CSI,中证全指,2017-11-22,institutional_net_buy,机构主动净买入,1.0,0.0006176448395178724,0.0006176448395178724
000985.CSI,中证全指,2017-11-23,institutional_net_buy,机构主动净买入,1.0,-0.026489038233832418,-0.026489038233832418
000985.CSI,中证全指,2017-11-24,institutional_net_buy,机构主动净买入,1.0,0.0006658285646268247,0.0006658285646268247
000985.CSI,中证全指,2017-11-27,institutional_net_buy,机构主动净买入,1.0,-0.012234403743547007,-0.012234403743547007
000985.CSI,中证全指,2017-11-28,institutional_net_buy,机构主动净买入,1.0,0.008145852235602602,0.008145852235602602
000985.CSI,中证全指,2017-11-29,institutional_net_buy,机构主动净买入,1.0,0.0010532282790469694,0.0010532282790469694
000985.CSI,中证全指,2017-11-30,institutional_net_buy,机构主动净买入,1.0,-0.008913825463546687,-0.008913825463546687
000985.CSI,中证全指,2017-12-01,institutional_net_buy,机构主动净买入,1.0,0.0033002828825527963,0.0033002828825527963
000985.CSI,中证全指,2017-12-04,institutional_net_buy,机构主动净买入,1.0,-0.0016881421482870529,-0.0016881421482870529
000985.CSI,中证全指,2017-12-05,institutional_net_buy,机构主动净买入,1.0,-0.00966696929218569,-0.00966696929218569
000985.CSI,中证全指,2017-12-06,institutional_net_buy,机构主动净买入,1.0,0.0009661229556980899,0.0009661229556980899
000985.CSI,中证全指,2017-12-07,institutional_net_buy,机构主动净买入,1.0,-0.006814647643067162,-0.006814647643067162
000985.CSI,中证全指,2017-12-08,institutional_net_buy,机构主动净买入,1.0,0.009029612219587646,0.009029612219587646
000985.CSI,中证全指,2017-12-11,institutional_net_buy,机构主动净买入,1.0,0.01375328420687394,0.01375328420687394
000985.CSI,中证全指,2017-12-12,institutional_net_buy,机构主动净买入,1.0,-0.010905592748653214,-0.010905592748653214
000985.CSI,中证全指,2017-12-13,institutional_net_buy,机构主动净买入,1.0,0.007550472145206433,0.007550472145206433
000985.CSI,中证全指,2017-12-14,institutional_net_buy,机构主动净买入,1.0,-0.0023940580278625223,-0.0023940580278625223
000985.CSI,中证全指,2017-12-15,institutional_net_buy,机构主动净买入,1.0,-0.0077459423450571,-0.0077459423450571
000985.CSI,中证全指,2017-12-18,institutional_net_buy,机构主动净买入,1.0,-0.002702802642231217,-0.002702802642231217
000985.CSI,中证全指,2017-12-19,institutional_net_buy,机构主动净买入,1.0,0.009406102421789964,0.009406102421789964
000985.CSI,中证全指,2017-12-20,institutional_net_buy,机构主动净买入,1.0,-0.005263775624940847,-0.005263775624940847
000985.CSI,中证全指,2017-12-21,institutional_net_buy,机构主动净买入,1.0,0.0061250538812307465,0.0061250538812307465
000985.CSI,中证全指,2017-12-22,institutional_net_buy,机构主动净买入,1.0,-0.0021057108630064825,-0.0021057108630064825
000985.CSI,中证全指,2017-12-25,institutional_net_buy,机构主动净买入,1.0,-0.007627382373308955,-0.007627382373308955
000985.CSI,中证全指,2017-12-26,institutional_net_buy,机构主动净买入,1.0,0.004315410975254119,0.004315410975254119
000985.CSI,中证全指,2017-12-27,institutional_net_buy,机构主动净买入,1.0,-0.010286468086947775,-0.010286468086947775
000985.CSI,中证全指,2017-12-28,institutional_net_buy,机构主动净买入,1.0,0.005027323477216905,0.005027323477216905
000985.CSI,中证全指,2017-12-29,institutional_net_buy,机构主动净买入,1.0,0.005245622960125429,0.005245622960125429
000985.CSI,中证全指,2018-01-02,institutional_net_buy,机构主动净买入,1.0,0.012288567711762566,0.012288567711762566
000985.CSI,中证全指,2018-01-03,institutional_net_buy,机构主动净买入,1.0,0.007321827570685446,0.007321827570685446
000985.CSI,中证全指,2018-01-04,institutional_net_buy,机构主动净买入,1.0,0.0036904055042015216,0.0036904055042015216
000985.CSI,中证全指,2018-01-05,institutional_net_buy,机构主动净买入,1.0,0.0013246312483092826,0.0013246312483092826
000985.CSI,中证全指,2018-01-08,institutional_net_buy,机构主动净买入,1.0,0.003639664871735615,0.003639664871735615
000985.CSI,中证全指,2018-01-09,institutional_net_buy,机构主动净买入,1.0,0.0031296175771409196,0.0031296175771409196
000985.CSI,中证全指,2018-01-10,institutional_net_buy,机构主动净买入,1.0,-0.0010550927365778895,-0.0010550927365778895
000985.CSI,中证全指,2018-01-11,institutional_net_buy,机构主动净买入,1.0,0.0018322510164483496,0.0018322510164483496
000985.CSI,中证全指,2018-01-12,institutional_net_buy,机构主动净买入,1.0,-0.00010712766897946757,-0.00010712766897946757
000985.CSI,中证全指,2018-01-15,institutional_net_buy,机构主动净买入,1.0,-0.01222732676955296,-0.01222732676955296
000985.CSI,中证全指,2018-01-16,institutional_net_buy,机构主动净买入,1.0,0.0068047169453679945,0.0068047169453679945
000985.CSI,中证全指,2018-01-17,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0027947178210934176
000985.CSI,中证全指,2018-01-18,institutional_net_buy,机构主动净买入,0.0,0.0,0.003854204233928904
000985.CSI,中证全指,2018-01-19,institutional_net_buy,机构主动净买入,0.0,0.0,0.0003286374729694064
000985.CSI,中证全指,2018-01-22,institutional_net_buy,机构主动净买入,0.0,0.0,0.010722950539612919
000985.CSI,中证全指,2018-01-23,institutional_net_buy,机构主动净买入,0.0,0.0,0.005929618686647764
000985.CSI,中证全指,2018-01-24,institutional_net_buy,机构主动净买入,0.0,0.0,0.003573505655795284
000985.CSI,中证全指,2018-01-25,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.003715582529955963
000985.CSI,中证全指,2018-01-26,institutional_net_buy,机构主动净买入,0.0,0.0,0.0012142815572395715
000985.CSI,中证全指,2018-01-29,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.01520382390583297
000985.CSI,中证全指,2018-01-30,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.006231862169572389
000985.CSI,中证全指,2018-01-31,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.008542525341151519
000985.CSI,中证全指,2018-02-01,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.022091007634713167
000985.CSI,中证全指,2018-02-02,institutional_net_buy,机构主动净买入,0.0,0.0,0.002128233428725812
000985.CSI,中证全指,2018-02-05,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0012302018681876747
000985.CSI,中证全指,2018-02-06,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.038609823705068824
000985.CSI,中证全指,2018-02-07,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.011479463027561754
000985.CSI,中证全指,2018-02-08,institutional_net_buy,机构主动净买入,0.0,0.0,0.0005282795882766145
000985.CSI,中证全指,2018-02-09,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.03717082283579953
000985.CSI,中证全指,2018-02-12,institutional_net_buy,机构主动净买入,0.0,0.0,0.018519555067275206
000985.CSI,中证全指,2018-02-13,institutional_net_buy,机构主动净买入,0.0,0.0,0.007661884147289744
000985.CSI,中证全指,2018-02-14,institutional_net_buy,机构主动净买入,0.0,0.0,0.005643208618710593
000985.CSI,中证全指,2018-02-22,institutional_net_buy,机构主动净买入,0.0,0.0,0.019872440759182375
000985.CSI,中证全指,2018-02-23,institutional_net_buy,机构主动净买入,0.0,0.0,0.003771030756647642
000985.CSI,中证全指,2018-02-26,institutional_net_buy,机构主动净买入,0.0,0.0,0.016448640564401318
000985.CSI,中证全指,2018-02-27,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.007165114136143846
000985.CSI,中证全指,2018-02-28,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.002907765003152707
000985.CSI,中证全指,2018-03-01,institutional_net_buy,机构主动净买入,0.0,0.0,0.009195741421304193
000985.CSI,中证全指,2018-03-02,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.006421456340532705
000985.CSI,中证全指,2018-03-05,institutional_net_buy,机构主动净买入,0.0,0.0,0.002094512184471764
000985.CSI,中证全指,2018-03-06,institutional_net_buy,机构主动净买入,0.0,0.0,0.011554896172842666
000985.CSI,中证全指,2018-03-07,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.007256797811380555
000985.CSI,中证全指,2018-03-08,institutional_net_buy,机构主动净买入,0.0,0.0,0.008515394913377161
000985.CSI,中证全指,2018-03-09,institutional_net_buy,机构主动净买入,0.0,0.0,0.011150847176786272
000985.CSI,中证全指,2018-03-12,institutional_net_buy,机构主动净买入,0.0,0.0,0.009631966829051652
000985.CSI,中证全指,2018-03-13,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.006805255962012424
000985.CSI,中证全指,2018-03-14,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.007346350493829701
000985.CSI,中证全指,2018-03-15,institutional_net_buy,机构主动净买入,0.0,0.0,0.001249793598127269
000985.CSI,中证全指,2018-03-16,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0064949502764160005
000985.CSI,中证全指,2018-03-19,institutional_net_buy,机构主动净买入,0.0,0.0,0.0031241365722924908
000985.CSI,中证全指,2018-03-20,institutional_net_buy,机构主动净买入,0.0,0.0,0.0016816049758163754
000985.CSI,中证全指,2018-03-21,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.005509187234579271
000985.CSI,中证全指,2018-03-22,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0059912295596756815
000985.CSI,中证全指,2018-03-23,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.039865180324193616
000985.CSI,中证全指,2018-03-26,institutional_net_buy,机构主动净买入,0.0,0.0,0.004920912471893857
000985.CSI,中证全指,2018-03-27,institutional_net_buy,机构主动净买入,0.0,0.0,0.01632444047220316
000985.CSI,中证全指,2018-03-28,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.012726200243303398
000985.CSI,中证全指,2018-03-29,institutional_net_buy,机构主动净买入,0.0,0.0,0.010779975568826039
000985.CSI,中证全指,2018-03-30,institutional_net_buy,机构主动净买入,0.0,0.0,0.008038689859747095
000985.CSI,中证全指,2018-04-02,institutional_net_buy,机构主动净买入,0.0,0.0,0.00038031886544098725
000985.CSI,中证全指,2018-04-03,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.007848265141354838
000985.CSI,中证全指,2018-04-04,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.00406153743408133
000985.CSI,中证全指,2018-04-09,institutional_net_buy,机构主动净买入,0.0,0.0,0.00028973959189104725
000985.CSI,中证全指,2018-04-10,institutional_net_buy,机构主动净买入,0.0,0.0,0.010701547736044814
000985.CSI,中证全指,2018-04-11,institutional_net_buy,机构主动净买入,0.0,0.0,0.0041113743426779426
000985.CSI,中证全指,2018-04-12,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.007580440135209754
000985.CSI,中证全指,2018-04-13,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.004851511112059059
000985.CSI,中证全指,2018-04-16,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.009534441745547184
000985.CSI,中证全指,2018-04-17,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.018453529112790412
000985.CSI,中证全指,2018-04-18,institutional_net_buy,机构主动净买入,0.0,0.0,0.008739722364589975
000985.CSI,中证全指,2018-04-19,institutional_net_buy,机构主动净买入,0.0,0.0,0.007959682650523048
000985.CSI,中证全指,2018-04-20,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.016818582543920768
000985.CSI,中证全指,2018-04-23,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.004281728735522683
000985.CSI,中证全指,2018-04-24,institutional_net_buy,机构主动净买入,0.0,0.0,0.02098174947224596
000985.CSI,中证全指,2018-04-25,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0004437441880811299
000985.CSI,中证全指,2018-04-26,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.01869423023965544
000985.CSI,中证全指,2018-04-27,institutional_net_buy,机构主动净买入,0.0,0.0,0.0010209995971637298
000985.CSI,中证全指,2018-05-02,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0005061975785181083
000985.CSI,中证全指,2018-05-03,institutional_net_buy,机构主动净买入,0.0,0.0,0.008464142339250635
000985.CSI,中证全指,2018-05-04,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.002879510793334039
000985.CSI,中证全指,2018-05-07,institutional_net_buy,机构主动净买入,0.0,0.0,0.01655157128342033
000985.CSI,中证全指,2018-05-08,institutional_net_buy,机构主动净买入,0.0,0.0,0.008184442440883899
000985.CSI,中证全指,2018-05-09,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.001228769316954037
000985.CSI,中证全指,2018-05-10,institutional_net_buy,机构主动净买入,0.0,0.0,0.004699575728383643
000985.CSI,中证全指,2018-05-11,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.007408906274613991
000985.CSI,中证全指,2018-05-14,institutional_net_buy,机构主动净买入,0.0,0.0,0.0019487424880741955
000985.CSI,中证全指,2018-05-15,institutional_net_buy,机构主动净买入,0.0,0.0,0.006908325564795481
000985.CSI,中证全指,2018-05-16,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0056917420429548615
000985.CSI,中证全指,2018-05-17,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.005837010731699066
000985.CSI,中证全指,2018-05-18,institutional_net_buy,机构主动净买入,0.0,0.0,0.006903691503004961
000985.CSI,中证全指,2018-05-21,institutional_net_buy,机构主动净买入,0.0,0.0,0.008573445016199832
000985.CSI,中证全指,2018-05-22,institutional_net_buy,机构主动净买入,0.0,0.0,0.0002460181745793655
000985.CSI,中证全指,2018-05-23,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.012104556736459271
000985.CSI,中证全指,2018-05-24,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.004973902440403077
000985.CSI,中证全指,2018-05-25,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.006953880175699978
000985.CSI,中证全指,2018-05-28,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.001025902455009997
000985.CSI,中证全指,2018-05-29,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.008153887557818318
000985.CSI,中证全指,2018-05-30,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.025741398608204902
000985.CSI,中证全指,2018-05-31,institutional_net_buy,机构主动净买入,0.0,0.0,0.01778308023001407
000985.CSI,中证全指,2018-06-01,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.009870650350624066
000985.CSI,中证全指,2018-06-04,institutional_net_buy,机构主动净买入,0.0,0.0,0.003771795931611699
000985.CSI,中证全指,2018-06-05,institutional_net_buy,机构主动净买入,0.0,0.0,0.01304154579889949
000985.CSI,中证全指,2018-06-06,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0004766445694504018
000985.CSI,中证全指,2018-06-07,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.004364351849771575
000985.CSI,中证全指,2018-06-08,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.012305016671989022
000985.CSI,中证全指,2018-06-11,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.0039668941089126
000985.CSI,中证全指,2018-06-12,institutional_net_buy,机构主动净买入,0.0,0.0,0.010358134686318188
000985.CSI,中证全指,2018-06-13,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.012793911343703335
000985.CSI,中证全指,2018-06-14,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.004074947353344793
000985.CSI,中证全指,2018-06-15,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.013185814985767652
000985.CSI,中证全指,2018-06-19,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.05002649942977766
000985.CSI,中证全指,2018-06-20,institutional_net_buy,机构主动净买入,0.0,0.0,0.00733798337488567
000985.CSI,中证全指,2018-06-21,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.017090976742801356
000985.CSI,中证全指,2018-06-22,institutional_net_buy,机构主动净买入,0.0,0.0,0.008994898823102782
000985.CSI,中证全指,2018-06-25,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.009291864823290141
000985.CSI,中证全指,2018-06-26,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.00029433086416374987
000985.CSI,中证全指,2018-06-27,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.014179835554591236
000985.CSI,中证全指,2018-06-28,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.010465741497177827
000985.CSI,中证全指,2018-06-29,institutional_net_buy,机构主动净买入,0.0,0.0,0.02768296581538765
000985.CSI,中证全指,2018-07-02,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.021392811870442174
000985.CSI,中证全指,2018-07-03,institutional_net_buy,机构主动净买入,0.0,0.0,0.006121042155525336
000985.CSI,中证全指,2018-07-04,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.015228083437472173
000985.CSI,中证全指,2018-07-05,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.01653200326238291
000985.CSI,中证全指,2018-07-06,institutional_net_buy,机构主动净买入,0.0,0.0,0.00516027178081746
000985.CSI,中证全指,2018-07-09,institutional_net_buy,机构主动净买入,0.0,0.0,0.02471000033943138
000985.CSI,中证全指,2018-07-10,institutional_net_buy,机构主动净买入,0.0,0.0,0.004652765190239494
000985.CSI,中证全指,2018-07-11,institutional_net_buy,机构主动净买入,1.0,-0.019329214557185947,-0.019329214557185947
000985.CSI,中证全指,2018-07-12,institutional_net_buy,机构主动净买入,1.0,0.023733462984415254,0.023733462984415254
000985.CSI,中证全指,2018-07-13,institutional_net_buy,机构主动净买入,1.0,0.0038490997940539007,0.0038490997940539007
000985.CSI,中证全指,2018-07-16,institutional_net_buy,机构主动净买入,1.0,-0.0031491866135940905,-0.0031491866135940905
000985.CSI,中证全指,2018-07-17,institutional_net_buy,机构主动净买入,1.0,-0.0027009145647388655,-0.0027009145647388655
000985.CSI,中证全指,2018-07-18,institutional_net_buy,机构主动净买入,1.0,-0.00549621682241519,-0.00549621682241519
000985.CSI,中证全指,2018-07-19,institutional_net_buy,机构主动净买入,1.0,-0.0055449973087104976,-0.0055449973087104976
000985.CSI,中证全指,2018-07-20,institutional_net_buy,机构主动净买入,1.0,0.014958533939396945,0.014958533939396945
000985.CSI,中证全指,2018-07-23,institutional_net_buy,机构主动净买入,1.0,0.008201475447813023,0.008201475447813023
000985.CSI,中证全指,2018-07-24,institutional_net_buy,机构主动净买入,1.0,0.015976498483759594,0.015976498483759594
000985.CSI,中证全指,2018-07-25,institutional_net_buy,机构主动净买入,1.0,0.00021098156043075633,0.00021098156043075633
000985.CSI,中证全指,2018-07-26,institutional_net_buy,机构主动净买入,1.0,-0.007743412857215137,-0.007743412857215137
000985.CSI,中证全指,2018-07-27,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.004833944036716553
000985.CSI,中证全指,2018-07-30,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.007802537846223645
000985.CSI,中证全指,2018-07-31,institutional_net_buy,机构主动净买入,0.0,0.0,0.0005861352529348274
000985.CSI,中证全指,2018-08-01,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.017740681674916603
000985.CSI,中证全指,2018-08-02,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.022546110819575693
000985.CSI,中证全指,2018-08-03,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.01453912999277096
000985.CSI,中证全指,2018-08-06,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.016631060252054186
000985.CSI,中证全指,2018-08-07,institutional_net_buy,机构主动净买入,0.0,0.0,0.027422442203618447
000985.CSI,中证全指,2018-08-08,institutional_net_buy,机构主动净买入,0.0,-0.0,-0.01570356797502359
000985.CSI,中证全指,2018-08-09,institutional_net_buy,机构主动净买入,0.0,0.0,0.02388014077448708
000985.CSI,中证全指,2018-08-10,institutional_net_buy,机构主动净买入,0.0,0.0,0.003988492466604265
